ZONE T="boundary0"
-4 0.885695 
-4 1 
-4 -0.0753226 
-4 -0.124432 
-4 0.392487 
-4 0.34239 
-4 0.13395 
-4 0.0727502 
-4 0.542778 
-4 0.23196 
-4 0.26877 
-4 0.442584 
-4 -0.782671 
-4 0.657084 
-4 0.164549 
-4 0.30558 
-4 0.195149 
-4 0.771389 
-4 -0.415839 
-4 -0.30778 
-4 -0.3438 
-4 -0.49059 
-4 -0.565341 
-4 -0.674006 
-4 -1 
-4 -0.198096 
-4 -0.222651 
-4 -0.173542 
-4 -0.271761 
-4 0.942847 
-4 -0.0998774 
-4 0.367439 
-4 0.10335 
-4 0.250365 
-4 0.492681 
-4 -0.00128618 
-4 0.417536 
-4 0.287175 
-4 0.714237 
-4 0.599931 
-4 0.828542 
-4 -0.32579 
-4 -0.527966 
-4 -0.619674 
-4 -0.728338 
-4 -0.891335 
-4 0.213554 
-4 0.323985 
-4 -0.210374 
-4 -0.185819 
-4 -0.379819 
-4 -0.453215 
-4 -0.247206 
-4 0.14925 
-4 -0.148987 
-4 0.179849 
-4 -0.289771 
ZONE T="boundary1"
-3.8974 1 
-4 1 
2.07773 1 
1.9078 1 
-0.149665 1 
-0.0808097 1 
-1.28402 1 
0.676852 1 
1.24535 1 
0.378096 1 
0.312393 1 
1.0835 1 
1.13167 1 
-0.290555 1 
-0.362589 1 
0.0521546 1 
0.117177 1 
-1.37517 1 
-1.4949 1 
1.58987 1 
1.44188 1 
-1.12592 1 
3.6373 1 
3.81865 1 
3.45595 1 
-1.92535 1 
-3.5896 1 
-2.1244 1 
4 1 
2.82209 1 
-2.77194 1 
-3.14723 1 
-3.36841 1 
-2.32344 1 
-2.54769 1 
-0.938379 1 
-0.732406 1 
0.574524 1 
0.509161 1 
0.443799 1 
-0.660253 1 
0.247297 1 
0.1822 1 
-0.80456 1 
-0.87147 1 
-0.21852 1 
-0.0143276 1 
-0.511621 1 
-0.437105 1 
-0.585937 1 
-1.05898 1 
-0.998679 1 
-1.19286 1 
-1.61462 1 
1.00089 1 
0.918292 1 
0.625688 1 
1.17984 1 
1.31086 1 
0.77918 1 
0.848736 1 
-3.7948 1 
1.73787 1 
1.04219 1 
3.2746 1 
3.04834 1 
2.43489 1 
2.62849 1 
2.25631 1 
0.728016 1 
-3.9487 1 
1.99276 1 
-0.115237 1 
0.345245 1 
1.10758 1 
-0.326572 1 
0.0846661 1 
1.51587 1 
3.72797 1 
3.54662 1 
-2.02488 1 
3.90932 1 
-2.95958 1 
-2.43557 1 
0.541843 1 
-0.69633 1 
0.214749 1 
-0.768483 1 
-0.904924 1 
-0.838015 1 
-0.254537 1 
-0.184093 1 
0.149689 1 
-0.474363 1 
0.279845 1 
-1.02883 1 
-1.09245 1 
0.0189135 1 
-0.0475686 1 
-0.399847 1 
-0.623095 1 
-1.15939 1 
-1.23844 1 
-1.32959 1 
-1.55476 1 
0.959593 1 
0.600106 1 
-1.43503 1 
1.15575 1 
0.813958 1 
-3.6922 1 
1.66387 1 
1.37637 1 
-3.8461 1 
3.36527 1 
3.16147 1 
2.93522 1 
2.72529 1 
2.16702 1 
1.82283 1 
-1.76999 1 
-2.22392 1 
-2.65982 1 
2.53169 1 
2.3456 1 
-3.25782 1 
-3.479 1 
0.47648 1 
0.410947 1 
-0.548779 1 
-0.968529 1 
0.65127 1 
0.702434 1 
0.753598 1 
0.883514 1 
1.2781 1 
1.02154 1 
1.06285 1 
1.21259 1 
ZONE T="boundary2"
4 -0.853231 
4 -0.706461 
4 -0.60897 
4 -0.511478 
4 -0.370033 
4 -0.325724 
4 -0.414341 
4 -0.272127 
4 0.216996 
4 0.609864 
4 -0.224011 
4 0.112534 
4 -0.0139188 
4 -1 
4 0.479818 
4 0.869955 
4 1 
4 -0.248069 
4 -0.185278 
4 -0.146546 
4 0.190881 
4 0.276001 
4 0.335006 
4 0.407412 
4 0.164765 
4 0.739909 
4 -0.0802324 
4 0.246499 
4 -0.779846 
4 -0.560224 
4 -0.347878 
4 0.0493074 
4 0.934977 
4 -0.23604 
4 -0.260098 
4 -0.298925 
4 -0.392187 
4 -0.165912 
4 -0.204645 
4 -0.46291 
4 -0.657716 
4 0.203938 
4 0.305503 
4 0.443615 
4 0.371209 
4 0.138649 
4 0.674886 
4 0.544841 
4 0.804932 
4 -0.926615 
4 -0.113389 
4 -0.0470756 
4 0.26125 
4 0.177823 
4 0.231747 
ZONE T="boundary3"
-3.60708 -1 
-2.04943 -1 
-1.8935 -1 
1.70468 -1 
1.62673 -1 
