ZONE T="boundary0"
-4 -0.663172 
-4 -0.496335 
-4 -0.134203 
-4 -0.192502 
-4 0.496746 
-4 0.406322 
-4 1 
-4 0.850544 
-4 -0.0759032 
-4 -0.288054 
-4 -0.579753 
-4 -1 
-4 -0.831586 
-4 0.1182 
-4 -0.336845 
-4 -0.385636 
-4 0.0513625 
-4 0.185038 
-4 0.250468 
-4 0.36111 
-4 0.701087 
-4 0.315897 
-4 0.598917 
-4 -0.163353 
-4 0.451534 
-4 0.925272 
-4 -0.240278 
-4 -0.915793 
-4 -0.312449 
-4 -0.105053 
-4 -0.0122703 
-4 -0.440985 
-4 -0.621462 
-4 -0.538044 
-4 0.0847814 
-4 0.217753 
-4 0.151619 
-4 0.775816 
-4 -0.747379 
-4 -0.36124 
-4 0.338504 
-4 0.547831 
-4 0.650002 
-4 0.383716 
-4 0.283183 
ZONE T="boundary1"
-4 1 
0.923647 1 
1.38535 1 
2.8748 1 
3.83028 1 
3.66056 1 
0.599496 1 
1.18274 1 
1.04664 1 
-0.272411 1 
1.68377 1 
1.28405 1 
0.244454 1 
-1.08349 1 
0.526859 1 
0.455334 1 
-0.647964 1 
1.86086 1 
3.32113 1 
3.49085 1 
2.65816 1 
-3.14809 1 
-3.33478 1 
-3.52146 1 
-1.6126 1 
-1.80253 1 
-2.06077 1 
-2.72463 1 
-2.52182 1 
3.09796 1 
2.44152 1 
2.23974 1 
-2.93636 1 
0.103363 1 
0.314131 1 
0.383809 1 
-0.152995 1 
-0.00490805 1 
0.138636 1 
0.067273 1 
0.0311825 1 
-0.190328 1 
-0.354494 1 
-0.543026 1 
-0.0783308 1 
-0.44876 1 
-0.862677 1 
-0.972452 1 
0.806474 1 
0.672132 1 
0.739303 1 
0.985144 1 
-0.752902 1 
4 1 
1.53456 1 
-1.19453 1 
-1.42266 1 
-1.30859 1 
-1.51763 1 
-3.76073 1 
2.03795 1 
-2.31902 1 
-0.0409986 1 
0.173909 1 
-0.115663 1 
3.20954 1 
3.74542 1 
1.11469 1 
1.23339 1 
0.491097 1 
1.77231 1 
3.40599 1 
2.76648 1 
-3.42812 1 
-1.70756 1 
-2.62322 1 
2.98638 1 
2.54984 1 
-3.04222 1 
0.279293 1 
0.34897 1 
0.563178 1 
0.121 1 
0.0492277 1 
0.419572 1 
-0.231369 1 
-0.313452 1 
-0.917565 1 
0.86506 1 
0.705718 1 
1.01589 1 
-0.401627 1 
-0.700433 1 
-0.595495 1 
3.91514 1 
1.3347 1 
1.60916 1 
1.45996 1 
-1.13901 1 
-1.02797 1 
-1.36563 1 
-1.56511 1 
-3.88037 1 
-3.24143 1 
-3.6411 1 
2.13884 1 
1.94941 1 
-2.1899 1 
2.34063 1 
-1.93165 1 
3.5757 1 
-2.42042 1 
-2.83049 1 
0.635814 1 
-0.0229533 1 
0.0853182 1 
0.156272 1 
0.0131372 1 
-0.096997 1 
-0.0596647 1 
-0.171662 1 
-0.134329 1 
0.209181 1 
-0.495893 1 
0.772889 1 
-0.807789 1 
0.954395 1 
3.26534 1 
-1.25156 1 
3.15375 1 
-1.47015 1 
ZONE T="boundary2"
4 -0.400981 
4 -0.294086 
4 -0.784299 
4 -0.568598 
4 0.280768 
4 -0.193914 
4 0.173016 
4 0.25383 
4 0.346387 
4 0.485505 
4 0.448755 
4 0.412005 
4 0.0991781 
4 0.559004 
4 0.706003 
4 1 
4 0.853001 
4 -0.0520166 
4 0.0253404 
4 -0.226184 
4 -0.329718 
4 -0.258454 
4 -0.48479 
4 -1 
4 -0.129373 
4 0.313577 
4 0.226892 
4 -0.676449 
4 0.267299 
4 0.43038 
4 0.522254 
4 0.632503 
4 0.926501 
4 0.779502 
4 -0.0133381 
4 -0.210049 
4 -0.27627 
4 0.0622593 
4 -0.89215 
4 -0.242319 
4 -0.311902 
4 -0.442885 
4 -0.365349 
4 -0.161644 
4 -0.090695 
4 -0.526694 
4 0.297173 
4 0.199954 
4 0.240361 
4 0.136097 
4 0.379196 
4 0.46713 
