ZONE T="boundary0"
-4 -0.0836142 
-4 -0.0497733 
-4 -0.215084 
-4 0.355455 
-4 0.303952 
-4 0.226649 
-4 -0.185137 
-4 -0.151296 
-4 0.689842 
-4 0.586455 
-4 1 
-4 -0.304926 
-4 -0.274979 
-4 -0.351772 
-4 -0.245032 
-4 -0.117455 
-4 -0.398617 
-4 -0.478715 
-4 0.109048 
-4 0.265301 
-4 0.406958 
-4 0.167849 
-4 -0.558814 
-4 -0.66911 
-4 -0.779407 
-4 -1 
-4 0.496707 
-4 0.793228 
-4 -0.0666937 
-4 0.329704 
-4 -0.168217 
-4 -0.200111 
-4 0.638148 
-4 -0.289952 
-4 -0.230058 
-4 -0.134376 
-4 -0.100535 
-4 -0.438666 
-4 0.0296373 
-4 -0.375195 
-4 -0.328349 
-4 0.245975 
-4 -0.613962 
-4 -0.724258 
-4 -0.889703 
-4 0.541581 
-4 0.741535 
-4 0.896614 
-4 -0.260005 
-4 0.138448 
-4 0.197249 
-4 -0.518764 
-4 0.284626 
-4 0.381207 
-4 0.451832 
ZONE T="boundary1"
1.7891 1 
1.5989 1 
0.549674 1 
1.08029 1 
1.19129 1 
0.969293 1 
1.45227 1 
1.32178 1 
-1.29748 1 
-3.7541 1 
-4 1 
-3.5082 1 
1.9793 1 
2.21974 1 
-2.6479 1 
-3.03314 1 
-3.27067 1 
4 1 
2.88042 1 
3.13718 1 
3.84849 1 
3.69697 1 
-1.74938 1 
2.46017 1 
2.6703 1 
0.649128 1 
0.748583 1 
0.39494 1 
-0.232849 1 
-0.0777568 1 
-0.140261 1 
0.253453 1 
0.115259 1 
-0.015253 1 
0.0500029 1 
0.184356 1 
-0.325437 1 
-0.448687 1 
-0.571937 1 
-0.751944 1 
-0.66194 1 
0.858938 1 
-0.955406 1 
-1.18013 1 
-1.06777 1 
-1.41483 1 
3.39394 1 
-1.5821 1 
-1.49846 1 
-1.85945 1 
-1.96951 1 
-2.41878 1 
-2.18965 1 
-0.510312 1 
-2.84052 1 
1.694 1 
1.13579 1 
1.02479 1 
1.25654 1 
-3.87705 1 
-3.63115 1 
2.09952 1 
-3.38943 1 
3.0088 1 
3.77273 1 
2.56523 1 
0.698856 1 
-0.109009 1 
0.324196 1 
0.0173749 1 
0.472307 1 
-0.387062 1 
-0.706942 1 
0.599401 1 
-1.12395 1 
-0.853675 1 
-1.01159 1 
0.914116 1 
3.92424 1 
-1.35615 1 
-1.23881 1 
3.54546 1 
-1.66574 1 
-1.54028 1 
-1.91448 1 
1.52558 1 
3.26556 1 
1.8842 1 
2.33995 1 
2.77536 1 
-2.07958 1 
-2.53334 1 
-2.30422 1 
-3.1519 1 
-0.279143 1 
-0.0465049 1 
0.149807 1 
0.218904 1 
-0.541125 1 
-0.4795 1 
-0.616939 1 
0.0826308 1 
-0.186555 1 
1.38702 1 
-1.45664 1 
-1.80441 1 
0.80376 1 
-2.74421 1 
-2.93683 1 
ZONE T="boundary2"
4 -0.588223 
4 -0.483248 
4 -0.369773 
4 -0.276574 
4 0.0770224 
4 -0.058211 
4 -0.693198 
4 0.235893 
4 0.290917 
4 0.176474 
4 0.328889 
4 0.366861 
4 0.464356 
4 0.126748 
4 -0.846599 
4 -1 
4 0.780925 
4 1 
4 0.561851 
4 -0.299874 
4 0.671388 
4 -0.323174 
4 -0.219481 
4 -0.248028 
4 -0.162389 
4 -0.1103 
4 -0.535736 
4 -0.426511 
4 0.00940572 
4 0.347875 
4 0.151611 
4 -0.769898 
4 -0.923299 
4 0.890463 
4 0.206183 
4 0.263405 
4 0.513103 
4 0.415609 
4 -0.288224 
4 0.101885 
4 0.726157 
4 0.61662 
4 -0.346474 
4 -0.64071 
4 0.309903 
4 -0.233755 
4 -0.262301 
4 -0.311524 
4 -0.190935 
4 -0.136344 
4 -0.0842554 
ZONE T="boundary3"
-3.73991 -1 
-3.47982 -1 
-1.64457 -1 
-1.8032 -1 
0.153545 -1 
0.215818 -1 
-1.00285 -1 
-0.840809 -1 
-0.0237993 -1 
0.0407937 -1 
-1.34224 -1 
1.47077 -1 
1.5905 -1 
2.01427 -1 
-1.22791 -1 
3.6087 -1 
3.73913 -1 
-0.316276 -1 
-0.275105 -1 
2.27285 -1 
3.86957 -1 
4 -1 
3.06444 -1 
-2.27623 -1 
-2.11903 -1 
-1.11357 -1 
3.27135 -1 
-2.50739 -1 
2.66468 -1 
2.79793 -1 
-2.73855 -1 
-0.4038 -1 
-0.233935 -1 
-0.0883923 -1 
-0.161164 -1 
0.27809 -1 
0.334507 -1 
0.390924 -1 
0.503758 -1 
-0.491325 -1 
-0.685414 -1 
-0.58837 -1 
-0.763111 -1 
0.567028 -1 
0.693568 -1 
0.756838 -1 
-4 -1 
1.00895 -1 
0.882893 -1 
1.23078 -1 
1.11986 -1 
1.35077 -1 
1.71023 -1 
-1.49341 -1 
-1.96183 -1 
2.53143 -1 
3.47827 -1 
-3.03808 -1 
-1.41782 -1 
-3.25895 -1 
0.630298 -1 
-3.60987 -1 
-1.72389 -1 
0.184682 -1 
-0.921832 -1 
0.00849717 -1 
1.53064 -1 
3.67392 -1 
-0.29569 -1 
3.93478 -1 
-2.19763 -1 
-1.17074 -1 
-2.39181 -1 
2.73131 -1 
-2.62297 -1 
-0.25452 -1 
-0.0560958 -1 
0.0971695 -1 
-0.124778 -1 
-0.360038 -1 
0.246954 -1 
0.447341 -1 
-0.447563 -1 
-0.636892 -1 
-0.724263 -1 
0.535393 -1 
-0.539847 -1 
0.725203 -1 
-1.05821 -1 
0.94592 -1 
1.17532 -1 
1.41077 -1 
1.65036 -1 
1.29078 -1 
1.86225 -1 
0.819865 -1 
-1.56899 -1 
-1.88251 -1 
-2.04043 -1 
2.40214 -1 
2.93118 -1 
3.16789 -1 
3.37481 -1 
2.14356 -1 
-2.88832 -1 
3.80435 -1 
2.59805 -1 
3.54348 -1 
-1.38003 -1 
-1.45561 -1 
-0.197549 -1 
0.306299 -1 
0.362716 -1 
