ZONE T="boundary0"
-4 -0.795188 
-4 -0.378274 
-4 -0.428471 
-4 -0.207071 
-4 -0.259597 
-4 -0.328078 
-4 0.00655899 
-4 0.34871 
-4 0.297244 
-4 0.245777 
-4 -0.154545 
-4 0.460264 
-4 0.595198 
-4 -0.590376 
-4 -1 
-4 -0.0739932 
-4 0.169378 
-4 0.207577 
-4 0.404487 
-4 -0.509424 
-4 0.730132 
-4 1 
-4 0.0879683 
-4 -0.403372 
-4 -0.233334 
-4 0.271511 
-4 0.527731 
-4 -0.897594 
-4 -0.293837 
-4 -0.114269 
-4 0.188478 
-4 -0.0337171 
-4 0.376599 
-4 -0.5499 
-4 -0.353176 
-4 0.432376 
-4 -0.692782 
-4 -0.468947 
-4 0.662665 
-4 0.865066 
-4 -0.180808 
-4 0.226677 
-4 0.322977 
-4 0.128673 
-4 0.0472636 
ZONE T="boundary1"
-3.60078 1 
-1.33492 1 
1.3426 1 
4 1 
3.649 1 
-1.10642 1 
-0.799694 1 
-0.84513 1 
0.106732 1 
0.16674 1 
-0.644361 1 
-1.02121 1 
1.23028 1 
-0.367904 1 
-0.451184 1 
0.381492 1 
0.281278 1 
-1.41109 1 
1.11796 1 
2.87635 1 
2.57236 1 
0.887055 1 
3.08717 1 
-1.98019 1 
-1.79395 1 
-2.16673 1 
-1.60772 1 
-2.6966 1 
-3.36782 1 
-3.13487 1 
2.3885 1 
-2.91573 1 
-2.35327 1 
1.55926 1 
3.298 1 
0.670032 1 
-0.223662 1 
-0.534464 1 
-0.295783 1 
-0.699309 1 
-0.936003 1 
-0.890566 1 
-0.754257 1 
0.0467245 1 
-0.0191981 1 
-0.0851208 1 
-0.154391 1 
-1.18258 1 
-1.25875 1 
0.778543 1 
1.00251 1 
0.481706 1 
-3.80039 1 
-4 1 
3.4735 1 
2.20463 1 
1.87482 1 
2.03972 1 
3.8245 1 
-0.822412 1 
-1.06381 1 
1.28644 1 
-0.409544 1 
0.331385 1 
2.72436 1 
2.98176 1 
-1.88707 1 
-1.70084 1 
-3.25134 1 
2.48043 1 
-2.52493 1 
-2.07346 1 
-0.331843 1 
-0.492824 1 
-0.913285 1 
-0.726783 1 
-0.589413 1 
-0.776975 1 
-0.671835 1 
-0.867848 1 
-0.978606 1 
0.224009 1 
0.0767285 1 
-0.0521594 1 
0.136736 1 
-0.119756 1 
-0.189027 1 
-1.22067 1 
-1.37301 1 
-1.1445 1 
-1.50941 1 
-1.29684 1 
0.724288 1 
0.575869 1 
1.17412 1 
0.944781 1 
-3.70058 1 
3.19258 1 
3.56125 1 
3.38575 1 
-2.26 1 
2.29656 1 
-3.90019 1 
1.71704 1 
2.12218 1 
-2.80617 1 
-3.4843 1 
1.45093 1 
-3.0253 1 
1.95727 1 
0.0137632 1 
-0.259722 1 
0.431599 1 
1.06023 1 
0.832799 1 
ZONE T="boundary2"
4 -0.283316 
4 -0.16296 
4 -0.109213 
4 0.199437 
4 0.0460458 
4 0.122741 
4 0.226544 
4 0.253652 
4 0.280759 
4 0.307867 
4 0.429032 
4 1 
4 -0.216706 
4 0.782457 
4 -0.776644 
4 0.368449 
4 -0.0315837 
4 0.564914 
4 0.673686 
4 -0.664967 
4 -0.451607 
4 -0.553289 
4 -1 
4 -0.349926 
4 -0.136086 
4 0.0843935 
4 0.240098 
4 -0.250011 
4 0.891229 
4 0.294313 
4 0.212991 
4 0.267206 
4 0.39874 
4 0.338158 
4 0.161089 
4 0.00723103 
4 0.496973 
4 0.6193 
4 0.728071 
4 -0.189833 
